input_data,target_data
C/h/u/d/n/a,Chudna
Chu*n*,Chudna
Nanirh*da,Nanirheda
N-a-n-i-r-h-e-d-a,Nanirheda
N/a/n/i/r/h/e/d/a,Nanirheda
**ni*he*a,Nanirheda
Tor nanir ko*kal re chudi,Tor nanir konkal re chudi
T-o-r- -n-a-n-i-r- -k-o-n-k-a-l- -r-e- -c-h-u-d-i,Tor nanir konkal re chudi
T/o/r/ /n/a/n/i/r/ /k/o/n/k/a/l/ /r/e/ /c/h/u/d/i,Tor nanir konkal re chudi
T*r **n*r*k*nk** re c*u*i,Tor nanir konkal re chudi
Babur *hoda,Babur choda
B-a-b-u-r- -c-h-o-d-a,Babur choda
B/a/b/u/r/ /c/h/o/d/a,Babur choda
B*b*r c**da,Babur choda
Na*ichod,Nanichod
N-a-n-i-c-h-o-d,Nanichod
N/a/n/i/c/h/o/d,Nanichod
***i*hod,Nanichod
Baba*chod,Babarchod
B-a-b-a-r-c-h-o-d,Babarchod
B/a/b/a/r/c/h/o/d,Babarchod
**ba*ch*d,Babarchod
Emonc*oda,Emonchoda
E-m-o-n-c-h-o-d-a,Emonchoda
E/m/o/n/c/h/o/d/a,Emonchoda
E*onchoda,Emonchoda
Chutki*hor,Chutkikhor
C-h-u-t-k-i-k-h-o-r,Chutkikhor
C/h/u/t/k/i/k/h/o/r,Chutkikhor
Chut*ikhor,Chutkikhor
Ma*i,Magi
M-a-g-i,Magi
M/a/g/i,Magi
*agi,Magi
Magirda*al,Magirdalal
M-a-g-i-r-d-a-l-a-l,Magirdalal
M/a/g/i/r/d/a/l/a/l,Magirdalal
Magir*alal,Magirdalal
Vutkacho*a,Vutkachoda
V-u-t-k-a-c-h-o-d-a,Vutkachoda
V/u/t/k/a/c/h/o/d/a,Vutkachoda
Vut*a*h**a,Vutkachoda
Khan*imagi,Khankimagi
K-h-a-n-k-i-m-a-g-i,Khankimagi
K/h/a/n/k/i/m/a/g/i,Khankimagi
*ha*kimag*,Khankimagi
C*lcutta,Calcutta
C-a-l-c-u-t-t-a,Calcutta
C/a/l/c/u/t/t/a,Calcutta
Ca**utta,Calcutta
Kutt* choda,Kutta choda
K-u-t-t-a- -c-h-o-d-a,Kutta choda
K/u/t/t/a/ /c/h/o/d/a,Kutta choda
Kut** ch***,Kutta choda
Dadar *hod,Dadar chod
D-a-d-a-r- -c-h-o-d,Dadar chod
D/a/d/a/r/ /c/h/o/d,Dadar chod
*a*a***hod,Dadar chod
Nan*rchod,Nanarchod
N-a-n-a-r-c-h-o-d,Nanarchod
N/a/n/a/r/c/h/o/d,Nanarchod
Na*a*ch*d,Nanarchod
Khala*chod,Khalarchod
K-h-a-l-a-r-c-h-o-d,Khalarchod
K/h/a/l/a/r/c/h/o/d,Khalarchod
K*al**cho*,Khalarchod
G*rurbal,Gorurbal
G-o-r-u-r-b-a-l,Gorurbal
G/o/r/u/r/b/a/l,Gorurbal
*or*r*al,Gorurbal
Goru*chod,Gorurchod
G-o-r-u-r-c-h-o-d,Gorurchod
G/o/r/u/r/c/h/o/d,Gorurchod
Gorur****,Gorurchod
শাখাম*গ,শাখামৃগ
শ-া-খ-া-ম-ৃ-গ,শাখামৃগ
শ/া/খ/া/ম/ৃ/গ,শাখামৃগ
শা*াম**,শাখামৃগ
নির্লজ*জ,নির্লজ্জ
ন-ি-র-্-ল-জ-্-জ,নির্লজ্জ
ন/ি/র/্/ল/জ/্/জ,নির্লজ্জ
*ির্লজ*জ,নির্লজ্জ
শুয়*ের বাচ্চা,শুয়রের বাচ্চা
শ-ু-য়-র-ে-র- -ব-া-চ-্-চ-া,শুয়রের বাচ্চা
শ/ু/য়/র/ে/র/ /ব/া/চ/্/চ/া,শুয়রের বাচ্চা
শুয়রের*ব*চ্চ*,শুয়রের বাচ্চা
তো মায়র* চুদি,তো মায়রে চুদি
ত-ো- -ম-া-য়-র-ে- -চ-ু-দ-ি,তো মায়রে চুদি
ত/ো/ /ম/া/য়/র/ে/ /চ/ু/দ/ি,তো মায়রে চুদি
তো ম**রে*চু*ি,তো মায়রে চুদি
বেশ*যার বেটা,বেশ্যার বেটা
ব-ে-শ-্-য-া-র- -ব-ে-ট-া,বেশ্যার বেটা
ব/ে/শ/্/য/া/র/ /ব/ে/ট/া,বেশ্যার বেটা
বে*্*** *েটা,বেশ্যার বেটা
চুধির*াই,চুধিরভাই
চ-ু-ধ-ি-র-ভ-া-ই,চুধিরভাই
চ/ু/ধ/ি/র/ভ/া/ই,চুধিরভাই
চু*িরভাই,চুধিরভাই
চোধে না দিনতা সারা গু*ে আলতা,চোধে না দিনতা সারা গুধে আলতা
চ-ো-ধ-ে- -ন-া- -দ-ি-ন-ত-া- -স-া-র-া- -গ-ু-ধ-ে- -আ-ল-ত-া,চোধে না দিনতা সারা গুধে আলতা
চ/ো/ধ/ে/ /ন/া/ /দ/ি/ন/ত/া/ /স/া/র/া/ /গ/ু/ধ/ে/ /আ/ল/ত/া,চোধে না দিনতা সারা গুধে আলতা
*োধে না দিনতা সারা গুধ* আলতা,চোধে না দিনতা সারা গুধে আলতা
স*ওয়াচোদা,সাওয়াচোদা
স-া-ও-য়-া-চ-ো-দ-া,সাওয়াচোদা
স/া/ও/য়/া/চ/ো/দ/া,সাওয়াচোদা
সা*য়াচোদা,সাওয়াচোদা
চুদ*রভাই,চুদিরভাই
চ-ু-দ-ি-র-ভ-া-ই,চুদিরভাই
চ/ু/দ/ি/র/ভ/া/ই,চুদিরভাই
***িরভাই,চুদিরভাই
চোদে না দি*তা সারা গুদে আলতা,চোদে না দিনতা সারা গুদে আলতা
চ-ো-দ-ে- -ন-া- -দ-ি-ন-ত-া- -স-া-র-া- -গ-ু-দ-ে- -আ-ল-ত-া,চোদে না দিনতা সারা গুদে আলতা
চ/ো/দ/ে/ /ন/া/ /দ/ি/ন/ত/া/ /স/া/র/া/ /গ/ু/দ/ে/ /আ/ল/ত/া,চোদে না দিনতা সারা গুদে আলতা
চোদে *া দিনতা*সারা *ুদ**আলতা,চোদে না দিনতা সারা গুদে আলতা
লোটি* বাচ্চা,লোটির বাচ্চা
ল-ো-ট-ি-র- -ব-া-চ-্-চ-া,লোটির বাচ্চা
ল/ো/ট/ি/র/ /ব/া/চ/্/চ/া,লোটির বাচ্চা
ল**ির*বা*্চা,লোটির বাচ্চা
ঘুপশি *াগি,ঘুপশি মাগি
ঘ-ু-প-শ-ি- -ম-া-গ-ি,ঘুপশি মাগি
ঘ/ু/প/শ/ি/ /ম/া/গ/ি,ঘুপশি মাগি
**পশ* ম*গি,ঘুপশি মাগি
জ*উরা,জাউরা
জ-া-উ-র-া,জাউরা
জ/া/উ/র/া,জাউরা
জাউ**,জাউরা
Khank*r Pola,Khankir Pola
K-h-a-n-k-i-r- -P-o-l-a,Khankir Pola
K/h/a/n/k/i/r/ /P/o/l/a,Khankir Pola
*h*nki* *o**,Khankir Pola
M*gir Puth,Magir Puth
M-a-g-i-r- -P-u-t-h,Magir Puth
M/a/g/i/r/ /P/u/t/h,Magir Puth
*ag***P*th,Magir Puth
Dh*n,Dhon
D-h-o-n,Dhon
D/h/o/n,Dhon
*hon,Dhon
S*awa,Shawa
S-h-a-w-a,Shawa
S/h/a/w/a,Shawa
Shaw*,Shawa
B*l,Bal
B-a-l,Bal
B/a/l,Bal
*al,Bal
Chu*i,Chudi
C-h-u-d-i,Chudi
C/h/u/d/i,Chudi
C*udi,Chudi
Hauar *ola,Hauar pola
H-a-u-a-r- -p-o-l-a,Hauar pola
H/a/u/a/r/ /p/o/l/a,Hauar pola
Ha*a* *ola,Hauar pola
Ba*a,Bara
B-a-r-a,Bara
B/a/r/a,Bara
*a*a,Bara
Le*ra,Leora
L-e-o-r-a,Leora
L/e/o/r/a,Leora
Leor*,Leora
V*da,Voda
V-o-d-a,Voda
V/o/d/a,Voda
V*d*,Voda
Ch*dna,Chodna
C-h-o-d-n-a,Chodna
C/h/o/d/n/a,Chodna
Ch*d*a,Chodna
Hetamaranir f*a,Hetamaranir fua
H-e-t-a-m-a-r-a-n-i-r- -f-u-a,Hetamaranir fua
H/e/t/a/m/a/r/a/n/i/r/ /f/u/a,Hetamaranir fua
He**m*r*nir*f*a,Hetamaranir fua
Tui kon C*at er baal,Tui kon Chat er baal
T-u-i- -k-o-n- -C-h-a-t- -e-r- -b-a-a-l,Tui kon Chat er baal
T/u/i/ /k/o/n/ /C/h/a/t/ /e/r/ /b/a/a/l,Tui kon Chat er baal
Tui kon Chat*er baal,Tui kon Chat er baal
Goru*hoda,Goruchoda
G-o-r-u-c-h-o-d-a,Goruchoda
G/o/r/u/c/h/o/d/a,Goruchoda
Goruc*od*,Goruchoda
Putki ma*i,Putki mari
P-u-t-k-i- -m-a-r-i,Putki mari
P/u/t/k/i/ /m/a/r/i,Putki mari
P*tki**a*i,Putki mari
Mang*er pola,Mang-er pola
M-a-n-g---e-r- -p-o-l-a,Mang-er pola
M/a/n/g/-/e/r/ /p/o/l/a,Mang-er pola
Mang*er po*a,Mang-er pola
Ma*g pola,Mang pola
M-a-n-g- -p-o-l-a,Mang pola
M/a/n/g/ /p/o/l/a,Mang pola
Ma** p*l*,Mang pola
khanki magir*pola,khanki magir pola
k-h-a-n-k-i- -m-a-g-i-r- -p-o-l-a,khanki magir pola
k/h/a/n/k/i/ /m/a/g/i/r/ /p/o/l/a,khanki magir pola
k***ki ma*ir *ol*,khanki magir pola
Kuttar Bacc*a,Kuttar Baccha
K-u-t-t-a-r- -B-a-c-c-h-a,Kuttar Baccha
K/u/t/t/a/r/ /B/a/c/c/h/a,Kuttar Baccha
Kuttar *ac*h*,Kuttar Baccha
boka cho*a,boka choda
b-o-k-a- -c-h-o-d-a,boka choda
b/o/k/a/ /c/h/o/d/a,boka choda
boka ch*da,boka choda
chud*r bhai,chudir bhai
c-h-u-d-i-r- -b-h-a-i,chudir bhai
c/h/u/d/i/r/ /b/h/a/i,chudir bhai
ch*dir b*ai,chudir bhai
c*oda,choda
c-h-o-d-a,choda
c/h/o/d/a,choda
ch*da,choda
বাঁ*া,বাঁড়া
ব-া-ঁ-ড়-া,বাঁড়া
ব/া/ঁ/ড়/া,বাঁড়া
বাঁ**,বাঁড়া
Bakc*od,Bakchod
B-a-k-c-h-o-d,Bakchod
B/a/k/c/h/o/d,Bakchod
*a**hod,Bakchod
Baal *herh,Baal cherh
B-a-a-l- -c-h-e-r-h,Baal cherh
B/a/a/l/ /c/h/e/r/h,Baal cherh
Baa* *herh,Baal cherh
Baal che*ah,Baal cherah
B-a-a-l- -c-h-e-r-a-h,Baal cherah
B/a/a/l/ /c/h/e/r/a/h,Baal cherah
Baa* cherah,Baal cherah
Khankir che*e,Khankir chele
K-h-a-n-k-i-r- -c-h-e-l-e,Khankir chele
K/h/a/n/k/i/r/ /c/h/e/l/e,Khankir chele
Khankir c*ele,Khankir chele
R*ndy,Rendy
R-e-n-d-y,Rendy
R/e/n/d/y,Rendy
Re*dy,Rendy
B*nchode,Banchode
B-a-n-c-h-o-d-e,Banchode
B/a/n/c/h/o/d/e,Banchode
B*nch**e,Banchode
Maa*i,Maagi
M-a-a-g-i,Maagi
M/a/a/g/i,Maagi
M*ag*,Maagi
Gan*u,Gandu
G-a-n-d-u,Gandu
G/a/n/d/u,Gandu
*andu,Gandu
Suorer bacc*a,Suorer baccha
S-u-o-r-e-r- -b-a-c-c-h-a,Suorer baccha
S/u/o/r/e/r/ /b/a/c/c/h/a,Suorer baccha
Suorer bac*h*,Suorer baccha
Gud mar*ni,Gud marani
G-u-d- -m-a-r-a-n-i,Gud marani
G/u/d/ /m/a/r/a/n/i,Gud marani
*ud**a*an*,Gud marani
Be*shya,Besshya
B-e-s-s-h-y-a,Besshya
B/e/s/s/h/y/a,Besshya
B*sshya,Besshya
Gand*mara,Gand mara
G-a-n-d- -m-a-r-a,Gand mara
G/a/n/d/ /m/a/r/a,Gand mara
Gand m*ra,Gand mara
Baa* chhero,Baal chhero
B-a-a-l- -c-h-h-e-r-o,Baal chhero
B/a/a/l/ /c/h/h/e/r/o,Baal chhero
Ba*l chh*ro,Baal chhero
Beissha M*gir Pola,Beissha Magir Pola
B-e-i-s-s-h-a- -M-a-g-i-r- -P-o-l-a,Beissha Magir Pola
B/e/i/s/s/h/a/ /M/a/g/i/r/ /P/o/l/a,Beissha Magir Pola
Bei*s** Ma*ir P*la,Beissha Magir Pola
B*oda,Bhoda
B-h-o-d-a,Bhoda
B/h/o/d/a,Bhoda
Bhod*,Bhoda
boltu chire fe*bo,boltu chire felbo
b-o-l-t-u- -c-h-i-r-e- -f-e-l-b-o,boltu chire felbo
b/o/l/t/u/ /c/h/i/r/e/ /f/e/l/b/o,boltu chire felbo
b*ltu****re*fe*b*,boltu chire felbo
boto* khowra,botoi khowra
b-o-t-o-i- -k-h-o-w-r-a,botoi khowra
b/o/t/o/i/ /k/h/o/w/r/a,botoi khowra
b**oi k*owra,botoi khowra
Chudanir *ola,Chudanir pola
C-h-u-d-a-n-i-r- -p-o-l-a,Chudanir pola
C/h/u/d/a/n/i/r/ /p/o/l/a,Chudanir pola
Ch**a*ir *ol*,Chudanir pola
Chud*u,Chudmu
C-h-u-d-m-u,Chudmu
C/h/u/d/m/u,Chudmu
*hud*u,Chudmu
D*on khecha,Dhon khecha
D-h-o-n- -k-h-e-c-h-a,Dhon khecha
D/h/o/n/ /k/h/e/c/h/a,Dhon khecha
*hon **ech*,Dhon khecha
G*and Maarano,Gaand Maarano
G-a-a-n-d- -M-a-a-r-a-n-o,Gaand Maarano
G/a/a/n/d/ /M/a/a/r/a/n/o,Gaand Maarano
Gaan* Ma*r*n*,Gaand Maarano
G*d,Gud
G-u-d,Gud
G/u/d,Gud
G*d,Gud
গ*দ,গুদ
গ-ু-দ,গুদ
গ/ু/দ,গুদ
গ*দ,গুদ
Khankhi*chele,Khankhi chele
K-h-a-n-k-h-i- -c-h-e-l-e,Khankhi chele
K/h/a/n/k/h/i/ /c/h/e/l/e,Khankhi chele
Kha*k*i *h*le,Khankhi chele
K*anki,Khanki
K-h-a-n-k-i,Khanki
K/h/a/n/k/i,Khanki
K*ank*,Khanki
khan*i Magi,khanki Magi
k-h-a-n-k-i- -M-a-g-i,khanki Magi
k/h/a/n/k/i/ /M/a/g/i,khanki Magi
***nki Mag*,khanki Magi
M*ng,Mang
M-a-n-g,Mang
M/a/n/g,Mang
M**g,Mang
N*ang,Naang
N-a-a-n-g,Naang
N/a/a/n/g,Naang
N*an*,Naang
ল*যাং,ল্যাং
ল-্-য-া-ং,ল্যাং
ল/্/য/া/ং,ল্যাং
*্যা*,ল্যাং
pod*marani,pod marani
p-o-d- -m-a-r-a-n-i,pod marani
p/o/d/ /m/a/r/a/n/i,pod marani
*od marani,pod marani
Po*d,Pond
P-o-n-d,Pond
P/o/n/d,Pond
*ond,Pond
po* mari,pon mari
p-o-n- -m-a-r-i,pon mari
p/o/n/ /m/a/r/i,pon mari
p*n *a**,pon mari
প*ন মার,পোন মার
প-ো-ন- -ম-া-র,পোন মার
প/ো/ন/ /ম/া/র,পোন মার
পো**ম*র,পোন মার
প*ন মারানি,পোন মারানি
প-ো-ন- -ম-া-র-া-ন-ি,পোন মারানি
প/ো/ন/ /ম/া/র/া/ন/ি,পোন মারানি
প*ন**ার*ন*,পোন মারানি
পো* ফাটামু,পোন ফাটামু
প-ো-ন- -ফ-া-ট-া-ম-ু,পোন ফাটামু
প/ো/ন/ /ফ/া/ট/া/ম/ু,পোন ফাটামু
**ন ফাট*মু,পোন ফাটামু
P*tki,Putki
P-u-t-k-i,Putki
P/u/t/k/i,Putki
*utki,Putki
S*aua,Shaua
S-h-a-u-a,Shaua
S/h/a/u/a,Shaua
S*a*a,Shaua
Shetar *al,Shetar bal
S-h-e-t-a-r- -b-a-l,Shetar bal
S/h/e/t/a/r/ /b/a/l,Shetar bal
Sh**ar b*l,Shetar bal
স*যাটার বাল,স্যাটার বাল
স-্-য-া-ট-া-র- -ব-া-ল,স্যাটার বাল
স/্/য/া/ট/া/র/ /ব/া/ল,স্যাটার বাল
স্য*টা* **ল,স্যাটার বাল
S*ewar bal,Shewar bal
S-h-e-w-a-r- -b-a-l,Shewar bal
S/h/e/w/a/r/ /b/a/l,Shewar bal
Shewar ba*,Shewar bal
S*ewar beta,Shewar beta
S-h-e-w-a-r- -b-e-t-a,Shewar beta
S/h/e/w/a/r/ /b/e/t/a,Shewar beta
S*ewa**b**a,Shewar beta
Sudanirf*a,Sudanirfua
S-u-d-a-n-i-r-f-u-a,Sudanirfua
S/u/d/a/n/i/r/f/u/a,Sudanirfua
S*d*nir**a,Sudanirfua
Sutmura*i,Sutmurani
S-u-t-m-u-r-a-n-i,Sutmurani
S/u/t/m/u/r/a/n/i,Sutmurani
*u*murani,Sutmurani
Tor *aar Maari,Tor Gaar Maari
T-o-r- -G-a-a-r- -M-a-a-r-i,Tor Gaar Maari
T/o/r/ /G/a/a/r/ /M/a/a/r/i,Tor Gaar Maari
Tor*Ga** M*ari,Tor Gaar Maari
Tor *aa ke chudi,Tor maa ke chudi
T-o-r- -m-a-a- -k-e- -c-h-u-d-i,Tor maa ke chudi
T/o/r/ /m/a/a/ /k/e/ /c/h/u/d/i,Tor maa ke chudi
Tor m*a ke*chu*i,Tor maa ke chudi
tor*mar vhoda,tor mar vhoda
t-o-r- -m-a-r- -v-h-o-d-a,tor mar vhoda
t/o/r/ /m/a/r/ /v/h/o/d/a,tor mar vhoda
t*r ma**v*oda,tor mar vhoda
Vuuski*magi,Vuuski magi
V-u-u-s-k-i- -m-a-g-i,Vuuski magi
V/u/u/s/k/i/ /m/a/g/i,Vuuski magi
V*uski magi,Vuuski magi
ভ*সকি,ভুসকি
ভ-ু-স-ক-ি,ভুসকি
ভ/ু/স/ক/ি,ভুসকি
ভু*ক*,ভুসকি
ভুস্কি*মাগী,ভুস্কি মাগী
ভ-ু-স-্-ক-ি- -ম-া-গ-ী,ভুস্কি মাগী
ভ/ু/স/্/ক/ি/ /ম/া/গ/ী,ভুস্কি মাগী
*ুস্*ি মাগী,ভুস্কি মাগী
v*ski,vuski
v-u-s-k-i,vuski
v/u/s/k/i,vuski
*usk*,vuski
baal b*chi,baal bichi
b-a-a-l- -b-i-c-h-i,baal bichi
b/a/a/l/ /b/i/c/h/i,baal bichi
baa**b*chi,baal bichi
Baal *alaidheese,Baal Halaidheese
B-a-a-l- -H-a-l-a-i-d-h-e-e-s-e,Baal Halaidheese
B/a/a/l/ /H/a/l/a/i/d/h/e/e/s/e,Baal Halaidheese
Ba*l*H**aidh**s*,Baal Halaidheese
Baba choda ren*i,Baba choda rendi
B-a-b-a- -c-h-o-d-a- -r-e-n-d-i,Baba choda rendi
B/a/b/a/ /c/h/o/d/a/ /r/e/n/d/i,Baba choda rendi
Baba choda rend*,Baba choda rendi
B*ndii,Bandii
B-a-n-d-i-i,Bandii
B/a/n/d/i/i,Bandii
Band**,Bandii
B*ssha,Bessha
B-e-s-s-h-a,Bessha
B/e/s/s/h/a,Bessha
Bessh*,Bessha
ব*শ্যা,বেশ্যা
ব-ে-শ-্-য-া,বেশ্যা
ব/ে/শ/্/য/া,বেশ্যা
ব*শ্*া,বেশ্যা
bh*ski maagi,bhuski maagi
b-h-u-s-k-i- -m-a-a-g-i,bhuski maagi
b/h/u/s/k/i/ /m/a/a/g/i,bhuski maagi
bhus*i maagi,bhuski maagi
Bichi Chara P*tla,Bichi Chara Potla
B-i-c-h-i- -C-h-a-r-a- -P-o-t-l-a,Bichi Chara Potla
B/i/c/h/i/ /C/h/a/r/a/ /P/o/t/l/a,Bichi Chara Potla
Bic*i **ara **t*a,Bichi Chara Potla
Bog* Khaa,Boga Khaa
B-o-g-a- -K-h-a-a,Boga Khaa
B/o/g/a/ /K/h/a/a,Boga Khaa
Bog* **a*,Boga Khaa
B*oni,Booni
B-o-o-n-i,Booni
B/o/o/n/i,Booni
*ooni,Booni
bot*a,botla
b-o-t-l-a,botla
b/o/t/l/a,botla
botl*,botla
ছ*মা,ছামা
ছ-া-ম-া,ছামা
ছ/া/ম/া,ছামা
*ামা,ছামা
cha*a,chama
c-h-a-m-a,chama
c/h/a/m/a,chama
*h*ma,chama
ছাম*র পো,ছামার পো
ছ-া-ম-া-র- -প-ো,ছামার পো
ছ/া/ম/া/র/ /প/ো,ছামার পো
ছা*** *ো,ছামার পো
ছামার*ো,ছামারপো
ছ-া-ম-া-র-প-ো,ছামারপো
ছ/া/ম/া/র/প/ো,ছামারপো
ছাম*রপো,ছামারপো
সাম*রপো,সামারপো
স-া-ম-া-র-প-ো,সামারপো
স/া/ম/া/র/প/ো,সামারপো
*াম*রপো,সামারপো
chama*po,chamarpo
c-h-a-m-a-r-p-o,chamarpo
c/h/a/m/a/r/p/o,chamarpo
chamarp*,chamarpo
c*amarpola,chamarpola
c-h-a-m-a-r-p-o-l-a,chamarpola
c/h/a/m/a/r/p/o/l/a,chamarpola
*hamarpol*,chamarpola
cham*rfo,chamarfo
c-h-a-m-a-r-f-o,chamarfo
c/h/a/m/a/r/f/o,chamarfo
*hama*f*,chamarfo
s*amar vitor,shamar vitor
s-h-a-m-a-r- -v-i-t-o-r,shamar vitor
s/h/a/m/a/r/ /v/i/t/o/r,shamar vitor
shamar *it*r,shamar vitor
ঠ*প,ঠাপ
ঠ-া-প,ঠাপ
ঠ/া/প,ঠাপ
ঠা*,ঠাপ
C*odon Boiraagi,Chodon Boiraagi
C-h-o-d-o-n- -B-o-i-r-a-a-g-i,Chodon Boiraagi
C/h/o/d/o/n/ /B/o/i/r/a/a/g/i,Chodon Boiraagi
**od*n Boiraagi,Chodon Boiraagi
Chodon Id*i,Chodon Idli
C-h-o-d-o-n- -I-d-l-i,Chodon Idli
C/h/o/d/o/n/ /I/d/l/i,Chodon Idli
C**do**Idl*,Chodon Idli
ch*od,chood
c-h-o-o-d,chood
c/h/o/o/d,chood
ch*od,chood
চোতম*রানি,চোতমারানি
চ-ো-ত-ম-া-র-া-ন-ি,চোতমারানি
চ/ো/ত/ম/া/র/া/ন/ি,চোতমারানি
চ*তমা*া*ি,চোতমারানি
চ*দ,চোদ
চ-ো-দ,চোদ
চ/ো/দ,চোদ
চ*দ,চোদ
চো*া,চোদা
চ-ো-দ-া,চোদা
চ/ো/দ/া,চোদা
*োদা,চোদা
Chudir Po*a,Chudir Pola
C-h-u-d-i-r- -P-o-l-a,Chudir Pola
C/h/u/d/i/r/ /P/o/l/a,Chudir Pola
Chudir *ola,Chudir Pola
d*fla hetta,dofla hetta
d-o-f-l-a- -h-e-t-t-a,dofla hetta
d/o/f/l/a/ /h/e/t/t/a,dofla hetta
*of*a*hett*,dofla hetta
he*a,heda
h-e-d-a,heda
h/e/d/a,heda
*eda,heda
হ*ডা,হেডা
হ-ে-ড-া,হেডা
হ/ে/ড/া,হেডা
**ডা,হেডা
হেডার*ো,হেডারপো
হ-ে-ড-া-র-প-ো,হেডারপো
হ/ে/ড/া/র/প/ো,হেডারপো
হে***পো,হেডারপো
হ*ডারপোলা,হেডারপোলা
হ-ে-ড-া-র-প-ো-ল-া,হেডারপোলা
হ/ে/ড/া/র/প/ো/ল/া,হেডারপোলা
হে*ারপো**,হেডারপোলা
f*ngi,fungi
f-u-n-g-i,fungi
f/u/n/g/i,fungi
f**gi,fungi
Fu*ki,Futki
F-u-t-k-i,Futki
F/u/t/k/i,Futki
